alumni_id,student_id,current_employer_id,current_title,years_experience,career_stage,skills_primary,skills_secondary,certifications,achievements,mentoring_interest,volunteering_interest,is_active_member,last_engagement_date,profile_visibility,preferred_contact_method,preferred_time_zone,portfolio_url,github_url,created_at
da9fa074-9496-4939-9865-ab3da09562fd,6ebc23d4-6b0c-49b9-8f47-0db47df08c2a,,,0.0,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",AWS CCP,Hackathon Winner,0,0,1,2024-10-07,Private,Email,America/New_York,https://portfolio.example.com/sperry.360,https://github.com/sperry,2025-10-25T04:47:46
0a442252-6e0a-474f-8286-caee483fa7ed,2518a2f1-1a45-4b3c-8b2f-2ee11f9b197e,784aa3fe-5b16-4fec-b925-a13c9489c6fe,Data Analyst,0.9,Early,"Java, Algorithms, DS","ML, DL, MLOps",Security+,,0,0,0,2024-09-10,SLU-only,Phone,America/New_York,https://portfolio.example.com/bhenry.361,https://github.com/bhenry,2025-10-25T04:47:46
be666317-a84c-4d0c-8fc9-33aeeede71de,535e0510-97a3-449f-9133-65ea528c151e,7b14d95c-ae9a-402d-89e1-53b132e3a876,Associate Consultant,0.5,Early,"Power BI, Excel, Storytelling","DAX, Modeling, Dashboards",AWS CCP,,1,1,0,,Public,Phone,America/Los_Angeles,https://portfolio.example.com/djones.362,https://github.com/djones,2025-10-25T04:47:46
0062e27c-572f-4bbd-87bf-a1b222de6554,ca26c235-b661-499b-9926-65cc6b7e42da,,,0.0,Early,"Network Sec, Splunk, IAM","AWS, Azure, GCP",None,Volunteer Lead,0,0,1,,Public,Email,America/Los_Angeles,https://portfolio.example.com/mkelly.363,https://github.com/mkelly,2025-10-25T04:47:46
63fdd643-31bd-4d0a-ba86-eabfee5a002b,bf2e7b07-ed73-4b6f-94d1-a34b5b6f4a01,,,0.0,Early,"Python, SQL, Statistics","AWS, Azure, GCP",None,Volunteer Lead,0,0,1,2024-10-30,Private,Email,America/Chicago,https://portfolio.example.com/cbolton.364,https://github.com/cbolton,2025-10-25T04:47:46
cff75553-7c50-406d-a4a8-a322c3230a74,47c845d8-7ff1-4850-a24f-5cb5720ce020,56caf188-c24d-44a9-8a66-9cc7130a447c,Security Analyst,0.5,Early,"Power BI, Excel, Storytelling","ML, DL, MLOps",None,Volunteer Lead,1,0,1,2024-09-01,Public,Email,America/Los_Angeles,https://portfolio.example.com/phouse.365,https://github.com/phouse,2025-10-25T04:47:46
85511835-f60f-4304-aaad-67194f629319,6f73daee-0975-4a66-86ca-a09fdbee9a14,,,0.0,Early,"ETL, Databases, Cloud","AWS, Azure, GCP",PMP,,0,1,0,,Private,LinkedIn,America/New_York,https://portfolio.example.com/awang.366,https://github.com/awang,2025-10-25T04:47:46
8323e8bf-fe4a-4407-b891-e3e7452033ee,ee3f6e82-3350-472d-acda-52ad7baeecc1,a9635fc6-93f1-4a33-9543-e06ddee1c4aa,Associate Consultant,0.2,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",Azure Fundamentals,Dean's List,1,1,1,,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/jblake.367,https://github.com/jblake,2025-10-25T04:47:46
a532da20-3d04-4eee-aeae-9b1d78f7d10f,f2609884-d4ff-474f-8446-8c2c3f1ec672,6cd37667-d254-4281-9028-4c4825583760,Data Engineer,0.2,Early,"Python, SQL, Statistics","DAX, Modeling, Dashboards",AWS CCP,Published Paper,1,0,1,,Public,Email,America/Los_Angeles,https://portfolio.example.com/jserrano.368,https://github.com/jserrano,2025-10-25T04:47:46
1efdd7ac-a675-4dcd-bbb4-d6c445c64fd4,5828f3d9-ed8e-4103-9449-f56ea74ed6d3,,,0.0,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",AWS CCP,,1,1,1,2024-11-10,Private,Email,America/New_York,https://portfolio.example.com/trivera.369,https://github.com/trivera,2025-10-25T04:47:46
9a48f211-48ab-4312-be3b-b2e31dc6965b,a281b67f-4eba-4954-bbf8-302a2991a686,,,0.0,Early,"ETL, Databases, Cloud","AWS, Azure, GCP",None,Hackathon Winner,0,0,1,,Public,Email,America/New_York,https://portfolio.example.com/bhowe.370,https://github.com/bhowe,2025-10-25T04:47:46
d2fa9dec-f96c-4125-9791-44a73e8b1f39,564ce6d9-b55f-4cd2-b8c6-6ca2044fd188,8a0b4a79-1c9a-4032-82a1-ba7049c3d3de,Business Analyst,0.4,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",AWS CCP,,1,1,1,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/kobrien.371,https://github.com/kobrien,2025-10-25T04:47:46
e38155b0-21f1-4809-928f-ff43a03d4066,e38419f8-522f-4539-af5f-80435c1b099e,9b1ee27a-9320-4ea5-bfc0-b8269f48b4a3,Data Analyst,0.9,Early,"Java, Algorithms, DS","Spark, Hadoop, PySpark",PMP,Published Paper,1,1,1,,Private,Phone,America/Los_Angeles,https://portfolio.example.com/radams.372,https://github.com/radams,2025-10-25T04:47:46
ba5a5467-782d-41a2-b919-d71ea4ce2692,17627917-0377-4917-ac73-ca53e2054da5,,,0.0,Early,"ETL, Databases, Cloud","AWS, Azure, GCP",Azure Fundamentals,Hackathon Winner,1,1,0,,Private,Phone,America/Los_Angeles,https://portfolio.example.com/dnunez.373,https://github.com/dnunez,2025-10-25T04:47:46
94b8d961-9331-472f-9cad-829ce5047eba,eb52876f-492c-4c06-934f-f791407f7a6f,,,0.0,Early,"Power BI, Excel, Storytelling","Spark, Hadoop, PySpark",AWS CCP,Hackathon Winner,1,1,0,,Private,LinkedIn,America/New_York,https://portfolio.example.com/mdavis.374,https://github.com/mdavis,2025-10-25T04:47:46
a362dec8-3dc8-4f26-96b9-4bb76d45cc9b,23103f27-d0a6-408b-98c0-6ccf54f07f72,,,0.0,Early,"Git, CI/CD, Microservices","ML, DL, MLOps",PMP,Volunteer Lead,1,0,1,,Public,LinkedIn,America/Chicago,https://portfolio.example.com/kmorris.375,https://github.com/kmorris,2025-10-25T04:47:46
e0b282fd-0a55-4957-b89e-dd5f5d92f326,3eb7abf9-530a-44e8-bbc3-2ef5e49ab42a,d6734c15-fc46-4dbb-a084-4b4419764776,Associate Consultant,0.4,Early,"Network Sec, Splunk, IAM","SIEM, SOC",AWS CCP,Published Paper,1,0,0,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/shall.376,https://github.com/shall,2025-10-25T04:47:46
5e4bdb09-8353-435d-a293-19b9ec33b663,162f2637-0ae8-44ca-9db6-54cf8a7fd7cf,fa351b88-b7c7-4dcf-814d-7a9c5088a289,Data Analyst,0.0,Early,"Network Sec, Splunk, IAM","DAX, Modeling, Dashboards",PMP,,1,1,1,2024-05-26,Private,Email,America/Chicago,https://portfolio.example.com/jhardy.377,https://github.com/jhardy,2025-10-25T04:47:46
47c0d186-42c0-4446-ba7f-fec47d26d8b3,483ba219-6d89-47e4-96fe-10c57fe620e4,13e399e8-4a66-440c-9aab-b3dd43958c8a,Associate Consultant,0.4,Early,"ETL, Databases, Cloud","Spark, Hadoop, PySpark",None,Published Paper,0,0,1,,Public,LinkedIn,America/New_York,https://portfolio.example.com/tavery.378,https://github.com/tavery,2025-10-25T04:47:46
98634f20-eb45-4964-ba7a-1176a810f022,33cca581-e07f-4527-975c-dbd27f7adcb6,e54a4ec9-48fd-470c-9c4f-fa4a5a184c17,Security Analyst,0.1,Early,"ETL, Databases, Cloud","Spark, Hadoop, PySpark",AWS CCP,Hackathon Winner,0,1,1,,Private,Phone,America/Chicago,https://portfolio.example.com/jkane.379,https://github.com/jkane,2025-10-25T04:47:46
596b540b-4f11-4efb-ac35-d67e00e30e27,e3339728-4c0d-42d3-a1f0-244fe53b18e3,,,0.0,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",Azure Fundamentals,Dean's List,1,0,0,,Private,LinkedIn,America/Chicago,https://portfolio.example.com/bharrison.380,https://github.com/bharrison,2025-10-25T04:47:46
9a83d9b0-7b64-4165-aa48-b90ae0fe6552,0c123ef2-68c1-46f5-bee8-76b1589f8de9,,,0.0,Early,"Python, SQL, Statistics","ML, DL, MLOps",AWS CCP,Volunteer Lead,1,0,1,2024-03-25,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/jjones.381,https://github.com/jjones,2025-10-25T04:47:46
51fde345-0583-401a-8972-2af0bee56c53,1eb7f75d-de8b-45f3-96e6-cc4ba2c7cad7,a3efe006-5c3c-47ac-936e-d432688153ab,Software Engineer,0.8,Early,"Git, CI/CD, Microservices","Spark, Hadoop, PySpark",AWS CCP,,0,0,1,,SLU-only,Phone,America/New_York,https://portfolio.example.com/kjohnson.382,https://github.com/kjohnson,2025-10-25T04:47:46
23727aad-4684-4a42-a2d8-ba737cf93f3d,c1f36198-559c-4285-8cf1-344205b1b7ba,38794d5c-2311-47ac-add5-d536226a5483,Associate Consultant,0.7,Early,"Java, Algorithms, DS","AWS, Azure, GCP",Azure Fundamentals,Published Paper,0,0,0,,SLU-only,Phone,America/Chicago,https://portfolio.example.com/dcalhoun.383,https://github.com/dcalhoun,2025-10-25T04:47:46
9f7667a8-3b7f-4d64-a960-c5e56a67b078,91b4c731-de25-4ac2-9fa8-2d66d81301bd,64e2b643-87ae-4a2d-a3f6-b1aafbdc4bb7,Associate Consultant,0.0,Early,"Network Sec, Splunk, IAM","DAX, Modeling, Dashboards",AWS CCP,Volunteer Lead,0,0,0,2025-02-23,Public,LinkedIn,America/Chicago,https://portfolio.example.com/adominguez.384,https://github.com/adominguez,2025-10-25T04:47:46
638e5792-81e5-4b43-adb2-082f9a5f9446,46077678-c5ac-44f0-8c55-ce04ab87e2c8,910da201-124b-4fef-af91-b4513648db65,Business Analyst,0.5,Early,"Power BI, Excel, Storytelling","AWS, Azure, GCP",None,Hackathon Winner,0,1,1,,Public,Phone,America/Chicago,https://portfolio.example.com/fstevens.385,https://github.com/fstevens,2025-10-25T04:47:46
57e302cc-dcca-4eca-8a95-63c484e3bdfa,87332088-b27f-472d-8b67-9aa4fdc54db9,6073797f-1ae6-4826-a46b-d008da934234,Business Analyst,0.6,Early,"Power BI, Excel, Storytelling","Spark, Hadoop, PySpark",Security+,Hackathon Winner,0,1,1,,Public,Email,America/Los_Angeles,https://portfolio.example.com/dwalker.386,https://github.com/dwalker,2025-10-25T04:47:46
c54c9998-9ba9-4088-987a-71ba4ba833b9,9b977da9-ce41-4e29-a597-787c34c0ac74,41284745-d611-4d5a-a2b9-76edb5e8a1a0,Data Analyst,0.4,Early,"ETL, Databases, Cloud","Communication, Teamwork",None,Volunteer Lead,1,0,0,,SLU-only,LinkedIn,America/Chicago,https://portfolio.example.com/vharris.387,https://github.com/vharris,2025-10-25T04:47:46
130495da-a478-4431-a32d-b11f0ab1c9c3,76b6443d-5893-41f4-9521-e45c41b6a56d,0748720d-5ca4-4025-92a4-853cc9f78b1d,Business Analyst,0.7,Early,"Python, SQL, Statistics","AWS, Azure, GCP",Azure Fundamentals,Hackathon Winner,0,1,0,,Private,Email,America/New_York,https://portfolio.example.com/jpeters.388,https://github.com/jpeters,2025-10-25T04:47:46
d2be8c23-63d6-4cad-9023-32615a9db812,bf2eff45-0cb9-4bb0-83cd-724926169fca,889ed9f8-02ba-413c-8cb8-3e6667e1c3fc,Data Analyst,0.5,Early,"Network Sec, Splunk, IAM","SIEM, SOC",Azure Fundamentals,Hackathon Winner,1,1,0,2024-11-26,Public,Phone,America/New_York,https://portfolio.example.com/asmith.389,https://github.com/asmith,2025-10-25T04:47:46
c4502152-3bc8-44c2-bb21-d5baa791c62c,f3094218-28e3-4f18-82a4-8d8fa0da1b0f,,,0.0,Early,"Python, SQL, Statistics","DAX, Modeling, Dashboards",PMP,Volunteer Lead,0,1,0,,Private,Phone,America/Los_Angeles,https://portfolio.example.com/jkelley.390,https://github.com/jkelley,2025-10-25T04:47:46
6aacc339-b7e8-43fc-839b-8f802d576c3d,5d5ce9f1-2965-4acb-ad33-69787cf9611d,,,0.0,Early,"Git, CI/CD, Microservices","Spark, Hadoop, PySpark",None,,0,0,1,,Private,Phone,America/Chicago,https://portfolio.example.com/lhicks.391,https://github.com/lhicks,2025-10-25T04:47:46
c0bac43b-5372-4b76-9cc4-f135f0b77f08,55192954-471a-4ec5-9cc3-55c748ea3d1d,6c21b263-e632-4771-b1bd-7f406befeb51,Security Analyst,0.6,Early,"Java, Algorithms, DS","DAX, Modeling, Dashboards",Azure Fundamentals,Dean's List,1,0,1,,Public,Email,America/Los_Angeles,https://portfolio.example.com/klawrence.392,https://github.com/klawrence,2025-10-25T04:47:46
e35ad189-4e51-4251-8b3b-9afcad428a66,aaca3cb5-3684-41ec-83a1-64f3828ea583,9f507245-fe95-4782-9a86-ce8f49cd8594,Software Engineer,0.5,Early,"Java, Algorithms, DS","DAX, Modeling, Dashboards",AWS CCP,Published Paper,1,0,1,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/mavila.393,https://github.com/mavila,2025-10-25T04:47:46
f442bc0e-21a5-4996-bdfb-3d285f3ae63e,ce371cdc-e600-400b-9262-9686e872e2f4,,,0.0,Early,"Power BI, Excel, Storytelling","SIEM, SOC",PMP,Dean's List,1,1,0,2025-08-07,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/sfowler.394,https://github.com/sfowler,2025-10-25T04:47:46
480949c4-d3a0-4429-9fc2-342bc6b87409,b4d9c56c-e3d9-46d8-a0f6-77a6ee46331d,025a53d7-4960-4852-96d8-bdc5a787a01c,Business Analyst,0.2,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",Security+,,1,0,0,,SLU-only,LinkedIn,America/Chicago,https://portfolio.example.com/svelez.395,https://github.com/svelez,2025-10-25T04:47:46
30ee00aa-57da-43b7-a8ce-76141f383562,9ed1afea-9f84-4eee-a9a4-012c37ea8336,109b160b-70b2-450d-bd21-f6254ae5e64b,Data Analyst,0.2,Early,"Python, SQL, Statistics","Communication, Teamwork",None,,0,1,1,,Private,Email,America/New_York,https://portfolio.example.com/byang.396,https://github.com/byang,2025-10-25T04:47:46
61ebdc82-551b-437a-ab13-17a9fb11cf66,37ab6d52-bcc4-4fdd-9264-8e27553c0b6e,,,0.0,Early,"Python, SQL, Statistics","AWS, Azure, GCP",PMP,Hackathon Winner,0,0,1,2023-11-24,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/jlambert.397,https://github.com/jlambert,2025-10-25T04:47:46
029f46e5-bc57-4f07-bcfc-7859f4029525,05f45b25-9592-441a-b352-786673e97fe6,,,0.0,Early,"Network Sec, Splunk, IAM","DAX, Modeling, Dashboards",PMP,Dean's List,0,1,0,,SLU-only,LinkedIn,America/Los_Angeles,https://portfolio.example.com/cowens.398,https://github.com/cowens,2025-10-25T04:47:46
94144a3d-cf63-4932-ba99-317021d6f4e1,13ca80e4-99b8-496e-887b-eead062964d2,,,0.0,Early,"Java, Algorithms, DS","Communication, Teamwork",Azure Fundamentals,,0,0,1,,Public,LinkedIn,America/New_York,https://portfolio.example.com/dmunoz.399,https://github.com/dmunoz,2025-10-25T04:47:46
18b4c883-0b9f-4484-af40-340354b832a5,931edaaa-518e-4171-a1b4-2307f12fde24,ebda28a4-ea71-4f78-8f8d-af74417f47b8,QA Engineer,0.8,Early,"Java, Algorithms, DS","ML, DL, MLOps",Azure Fundamentals,Volunteer Lead,0,1,1,2025-09-13,Public,Email,America/Los_Angeles,https://portfolio.example.com/bhill.400,https://github.com/bhill,2025-10-25T04:47:46
f60a49bc-8548-490c-a3c9-b4205795f198,8f4ad8a4-c2d7-4d64-b7ae-46c1036f3bf9,c6233ced-ed5b-4f13-a27b-44da41f88286,Security Analyst,0.5,Early,"Network Sec, Splunk, IAM","DAX, Modeling, Dashboards",Security+,Published Paper,0,1,1,,Public,Email,America/New_York,https://portfolio.example.com/sbooth.401,https://github.com/sbooth,2025-10-25T04:47:46
4deb294c-f0b0-4b7f-bc9a-393ea8a8ab74,1942a422-40f7-4074-b669-0ffbe9dcaf04,,,0.0,Early,"Java, Algorithms, DS","DAX, Modeling, Dashboards",Azure Fundamentals,,1,0,1,,Public,Phone,America/Los_Angeles,https://portfolio.example.com/jjacobs.402,https://github.com/jjacobs,2025-10-25T04:47:46
a274a024-956c-47cf-8415-23e746825516,f8485f3b-d5f3-4283-8df0-fedbfd2d067e,8f5a1648-c730-4dfc-bbb1-8e50ed74f87d,Associate Consultant,0.6,Early,"ETL, Databases, Cloud","Spark, Hadoop, PySpark",AWS CCP,Dean's List,1,0,1,2024-02-05,Public,Email,America/New_York,https://portfolio.example.com/rtaylor.403,https://github.com/rtaylor,2025-10-25T04:47:46
11d6fdd1-5f32-4065-ae08-6cc22edfdb5f,532b4f4f-6e9a-4401-9c12-1a75c2a9271f,d359a704-d97a-4347-b549-b616cd24e539,Security Analyst,0.5,Early,"Java, Algorithms, DS","SIEM, SOC",Security+,Dean's List,0,1,1,,Private,Email,America/Chicago,https://portfolio.example.com/kjones.404,https://github.com/kjones,2025-10-25T04:47:46
a70deae0-860a-4b70-9be0-426927a75f3b,e61da39f-bc60-4ce0-8efc-3e68dc6a8c8f,,,0.0,Early,"Git, CI/CD, Microservices","DAX, Modeling, Dashboards",Security+,Dean's List,0,0,0,,SLU-only,Phone,America/Chicago,https://portfolio.example.com/jtaylor.405,https://github.com/jtaylor,2025-10-25T04:47:46
9feee595-89b6-4c75-b1d6-7e7c2be47b78,15450512-9e79-4451-a40b-d6e53f99eaea,,,0.0,Early,"Java, Algorithms, DS","ML, DL, MLOps",PMP,,0,1,0,,Private,Phone,America/Chicago,https://portfolio.example.com/byoung.406,https://github.com/byoung,2025-10-25T04:47:46
a9253e4b-8192-45d6-bb79-349e9b007248,e8688fa8-34af-42fa-866e-021a38a4b561,,,0.0,Early,"Power BI, Excel, Storytelling","Spark, Hadoop, PySpark",PMP,Hackathon Winner,0,1,1,2025-04-18,SLU-only,Email,America/Chicago,https://portfolio.example.com/smcmahon.407,https://github.com/smcmahon,2025-10-25T04:47:46
51b00ada-5dcd-4ac7-a406-ab96849a3a10,4fbf09cb-cdd7-4be7-820a-a20cedc698fb,26f2bf2a-66ae-446d-b21f-fd1d3e443d5f,QA Engineer,0.2,Early,"ETL, Databases, Cloud","Spark, Hadoop, PySpark",None,,0,0,0,,SLU-only,Email,America/New_York,https://portfolio.example.com/awilliams.408,https://github.com/awilliams,2025-10-25T04:47:46
2e4dff31-fe8a-4bb7-88d5-b11ce8721da0,c72a4888-8a32-4442-bfb1-793685e00dd5,ee6acc08-a82d-446b-922d-bd450f3da4cc,QA Engineer,0.4,Early,"Java, Algorithms, DS","SIEM, SOC",None,Hackathon Winner,1,0,1,,Public,LinkedIn,America/Chicago,https://portfolio.example.com/oadams.409,https://github.com/oadams,2025-10-25T04:47:46
53c8fb52-ce72-4482-9ef9-a5a38724f323,c315da40-7bc1-46e9-bea3-6ae837af2982,2be28459-8b27-492d-8687-1f5ca707f1b2,QA Engineer,0.2,Early,"ETL, Databases, Cloud","ML, DL, MLOps",None,Volunteer Lead,1,1,0,,Private,LinkedIn,America/New_York,https://portfolio.example.com/rdeleon.410,https://github.com/rdeleon,2025-10-25T04:47:46
81d6c4c1-8e16-493b-9b2d-ec7c17c2f149,ab6febf0-4ec6-4ec1-b37d-243b1bd4c51a,2aa2d742-b4a2-45f5-be0a-11274f15683a,Data Analyst,0.7,Early,"Java, Algorithms, DS","SIEM, SOC",Security+,Dean's List,0,1,0,2023-12-01,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/kflores.411,https://github.com/kflores,2025-10-25T04:47:46
db17546c-5c2b-49d1-8e9c-f7304e9b3237,f14ff0c0-6187-418e-9680-268cd6223f80,,,0.0,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",Security+,Volunteer Lead,0,1,1,,SLU-only,Phone,America/New_York,https://portfolio.example.com/jryan.412,https://github.com/jryan,2025-10-25T04:47:46
baafb666-af9d-44a0-8c1f-74f87a15e65f,bd43989a-e04b-4296-8cb6-0be96dc8a3be,,,0.0,Early,"Python, SQL, Statistics","Spark, Hadoop, PySpark",Azure Fundamentals,Published Paper,0,1,0,,Public,Email,America/Chicago,https://portfolio.example.com/ccook.413,https://github.com/ccook,2025-10-25T04:47:46
92e4efe0-cf83-400b-9a09-c109f1d9c3c1,b11a4075-cea5-4427-809f-a215aaaf9368,63c08b38-ac29-4842-bd32-5852705ef7b9,Data Engineer,0.3,Early,"Python, SQL, Statistics","DAX, Modeling, Dashboards",AWS CCP,,0,1,0,2024-03-01,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/cmorgan.414,https://github.com/cmorgan,2025-10-25T04:47:46
158e5a1b-ea86-4945-853f-2a7ee327e67b,0be25a2a-62a3-4e47-bb24-039e7d7b1e65,,,0.0,Early,"Java, Algorithms, DS","AWS, Azure, GCP",PMP,Volunteer Lead,0,1,1,,SLU-only,LinkedIn,America/Los_Angeles,https://portfolio.example.com/swilson.415,https://github.com/swilson,2025-10-25T04:47:46
b42fde9d-a8a8-4f0c-ad37-9f8b644bbdd7,be35fb34-efa9-461d-b53f-d2d31de3d731,173d76fb-8369-4d4d-a2c4-a64a82edf4be,Business Analyst,0.4,Early,"Network Sec, Splunk, IAM","SIEM, SOC",Security+,Published Paper,1,0,1,,Private,Email,America/Chicago,https://portfolio.example.com/ddavis.416,https://github.com/ddavis,2025-10-25T04:47:46
6f1e24df-fcca-4716-a791-ecf1cb4620c2,512462e3-50bd-41fd-97ab-2859b92daed6,,,0.0,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",Azure Fundamentals,,1,1,0,2024-06-14,Private,Phone,America/New_York,https://portfolio.example.com/lhood.417,https://github.com/lhood,2025-10-25T04:47:46
32ec8cb8-349a-4990-9591-943364a32ea1,b967e1fe-9d30-48d1-a605-03777d674928,b2a32e57-b7ef-4599-b73f-a01ae8b1cdaa,Data Analyst,0.4,Early,"Java, Algorithms, DS","AWS, Azure, GCP",Azure Fundamentals,,0,0,0,,Public,Phone,America/New_York,https://portfolio.example.com/tespinoza.418,https://github.com/tespinoza,2025-10-25T04:47:46
77d99487-0454-4b70-bbc2-82d8213c98ed,4535bf5b-4e94-4df0-9caf-577888062227,050f9ade-7631-42fb-b7fc-9261b976cf7f,Associate Consultant,0.2,Early,"Git, CI/CD, Microservices","ML, DL, MLOps",None,Dean's List,0,1,0,,Private,Email,America/New_York,https://portfolio.example.com/mfox.419,https://github.com/mfox,2025-10-25T04:47:46
d025519e-f548-4a3b-9c69-898874ad71d3,d5293f96-fc8a-4da5-83dd-e500642bb722,d1e11032-c367-4779-8b79-4a25f7a82b06,Associate Consultant,0.6,Early,"Java, Algorithms, DS","ML, DL, MLOps",None,Published Paper,1,1,0,2025-05-31,Public,Email,America/Chicago,https://portfolio.example.com/jbrown.420,https://github.com/jbrown,2025-10-25T04:47:46
a3056716-6622-4c7c-9728-b7d5d1da0880,5f4ccebe-4b47-4656-a1e2-db76244a4c82,,,0.0,Early,"Java, Algorithms, DS","DAX, Modeling, Dashboards",Azure Fundamentals,,0,1,0,,Private,Phone,America/Chicago,https://portfolio.example.com/srobinson.421,https://github.com/srobinson,2025-10-25T04:47:46
2817130e-70ec-4f2d-a405-5f571413497f,489c8b4b-b428-473b-9bd1-574c44a53e00,,,0.0,Early,"Python, SQL, Statistics","SIEM, SOC",PMP,Hackathon Winner,1,0,1,,Private,Email,America/New_York,https://portfolio.example.com/csutton.422,https://github.com/csutton,2025-10-25T04:47:46
5aa65241-1923-45f7-8c61-09f30f04d6ee,b20246c1-2a9b-4567-bf8e-5d56a33c96a5,f79d37fd-57b0-42b7-ba2d-6a08e4fe4ee5,Security Analyst,0.5,Early,"Network Sec, Splunk, IAM","AWS, Azure, GCP",None,Volunteer Lead,1,0,1,2023-11-26,Public,Phone,America/New_York,https://portfolio.example.com/cwhite.423,https://github.com/cwhite,2025-10-25T04:47:46
b449b6ce-97a2-4da5-81d6-d91f41cc315a,d51226af-b704-4776-9e36-74e71cbbb526,0901093c-fc6e-480c-9a27-6116e2de0540,Software Engineer,0.7,Early,"Java, Algorithms, DS","AWS, Azure, GCP",Azure Fundamentals,Dean's List,0,1,1,2024-04-28,Private,Email,America/Los_Angeles,https://portfolio.example.com/pcampbell.424,https://github.com/pcampbell,2025-10-25T04:47:46
d4b4a7dc-34c6-47d6-9045-fef1ed357689,401ecea4-0d9f-4703-9651-64ea2d11bf15,987e3a6e-cb2c-4550-8211-510f134afebf,Associate Consultant,0.0,Early,"ETL, Databases, Cloud","SIEM, SOC",Security+,Volunteer Lead,0,1,0,,Public,Email,America/Chicago,https://portfolio.example.com/jjennings.425,https://github.com/jjennings,2025-10-25T04:47:46
fb695581-d014-4dd3-adcc-c2232900ac3d,bbdeaaec-29ff-436e-b5fe-b8580fa7a428,862242fe-4a88-4f3a-bef7-f30736976924,QA Engineer,0.9,Early,"ETL, Databases, Cloud","Spark, Hadoop, PySpark",None,,1,1,1,,Private,Email,America/Los_Angeles,https://portfolio.example.com/akrause.426,https://github.com/akrause,2025-10-25T04:47:46
9906259f-1dd4-4fbb-be6a-a5b886fb3634,a4dd7d24-945a-46f1-9d2f-0627c9604746,,,0.0,Early,"Git, CI/CD, Microservices","Spark, Hadoop, PySpark",Azure Fundamentals,Published Paper,1,1,1,2025-08-13,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/jmartinez.427,https://github.com/jmartinez,2025-10-25T04:47:46
50c17654-3b00-4504-acf4-f741167cddef,3c43c222-b5e1-4589-9c71-132c21dd4209,65e77d04-dc51-48c4-923c-ce09b572b0ae,Data Analyst,0.1,Early,"Git, CI/CD, Microservices","Spark, Hadoop, PySpark",Azure Fundamentals,Hackathon Winner,0,0,1,2025-02-05,SLU-only,LinkedIn,America/Chicago,https://portfolio.example.com/kmoreno.428,https://github.com/kmoreno,2025-10-25T04:47:46
