event_id,event_name,event_type,event_theme,event_description,start_datetime,end_datetime,timezone,delivery_mode,location_venue,location_city,location_state,location_country,organizer_unit,organizer_contact_email,capacity,rsvp_required,registrations_count,attendees_count,feedback_score_avg
a60662a0-e589-42cd-a5ca-6677849dbd44,Workshop 0302 • Networking Night,Workshop,Networking Night,Join us for workshop on networking night.,2025-11-22 18:00:00,2025-11-22 22:00:00,America/Los_Angeles,Hybrid,Chaifetz Arena,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,120,1,120,120,
fa3f36f8-abdd-474e-8e43-948c7be38a16,Meetup 0303 • Employer Spotlight,Meetup,Employer Spotlight,Join us for meetup on employer spotlight.,2025-08-03 10:00:00,2025-08-03 12:00:00,America/Los_Angeles,In-person,Alumni Center,Boston,MA,USA,Career Services,careerservices@slu.edu,78,1,78,78,4.97
a8495b09-75a2-4178-b932-83f4ad8878ae,Guest Lecture 0304 • AI & Data Analytics Careers,Guest Lecture,AI & Data Analytics Careers,Join us for guest lecture on ai & data analytics careers.,2025-10-21 18:00:00,2025-10-21 19:00:00,America/Chicago,Virtual,Career Services Hall,Chicago,IL,USA,Career Services,careerservices@slu.edu,153,1,153,153,3.99
bded3758-3107-460b-a7b2-d575dd75b41a,Career Fair 0305 • Cloud & DevOps Pathways,Career Fair,Cloud & DevOps Pathways,Join us for career fair on cloud & devops pathways.,2025-07-07 10:00:00,2025-07-07 14:00:00,America/Los_Angeles,In-person,Career Services Hall,Chicago,IL,USA,School of Science & Engineering,sse-events@slu.edu,664,1,555,457,3.81
1773852c-d36f-4758-b6d9-045e23a66921,Webinar 0306 • Cybersecurity Trends 2025,Webinar,Cybersecurity Trends 2025,Join us for webinar on cybersecurity trends 2025.,2026-02-02 18:00:00,2026-02-02 22:00:00,America/Los_Angeles,Virtual,Alumni Center,Boston,MA,USA,Data Science Institute,dsi@slu.edu,354,1,281,101,4.16
69f794fc-7007-4c61-b8b9-fb65c38489e2,Workshop 0307 • Product & Project Management,Workshop,Product & Project Management,Join us for workshop on product & project management.,2026-01-04 10:00:00,2026-01-04 13:00:00,America/New_York,In-person,Data Science Hub,Seattle,WA,USA,Data Science Institute,dsi@slu.edu,142,1,142,123,3.98
54b4096e-dc35-4b66-82df-fde1489f7b81,Meetup 0308 • Consulting Case Prep,Meetup,Consulting Case Prep,Join us for meetup on consulting case prep.,2026-03-08 10:00:00,2026-03-08 12:00:00,America/Chicago,In-person,Chaifetz Arena,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,193,0,193,89,4.84
2dbf3e88-83d4-478e-9871-7319aa35f6fc,Guest Lecture 0309 • Resume & Interview Mastery,Guest Lecture,Resume & Interview Mastery,Join us for guest lecture on resume & interview mastery.,2025-10-03 14:00:00,2025-10-03 18:00:00,America/Chicago,In-person,Tech Innovation Lab,Austin,TX,USA,Alumni Office,alumni@slu.edu,90,1,90,90,4.23
a74503f3-40cc-4c80-b3a4-d672a59983ec,Career Fair 0310 • Networking Night,Career Fair,Networking Night,Join us for career fair on networking night.,2025-10-12 18:00:00,2025-10-12 21:00:00,America/New_York,Hybrid,Busch Student Center,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,846,0,300,300,4.08
ae13d43c-0d58-4bfb-8e63-f9060415d1d7,Webinar 0311 • Employer Spotlight,Webinar,Employer Spotlight,Join us for webinar on employer spotlight.,2025-10-31 10:00:00,2025-10-31 11:00:00,America/Chicago,In-person,Global Webinar Room,Online,,USA,Alumni Office,alumni@slu.edu,523,1,523,292,4.92
d343535a-2455-4bf3-9ca7-d8ced80c9c18,Workshop 0312 • AI & Data Analytics Careers,Workshop,AI & Data Analytics Careers,Join us for workshop on ai & data analytics careers.,2026-04-05 10:00:00,2026-04-05 11:00:00,America/New_York,In-person,Busch Student Center,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,118,1,118,118,3.71
028648c9-652b-4493-b289-c044a2789a02,Meetup 0313 • Cloud & DevOps Pathways,Meetup,Cloud & DevOps Pathways,Join us for meetup on cloud & devops pathways.,2025-05-24 18:00:00,2025-05-24 19:00:00,America/Chicago,Virtual,Career Services Hall,Chicago,IL,USA,Data Science Institute,dsi@slu.edu,62,0,62,62,4.15
835954b9-6310-40b5-b5bb-b17346f90406,Guest Lecture 0314 • Cybersecurity Trends 2025,Guest Lecture,Cybersecurity Trends 2025,Join us for guest lecture on cybersecurity trends 2025.,2025-06-26 18:00:00,2025-06-26 22:00:00,America/New_York,Hybrid,Tech Innovation Lab,Austin,TX,USA,Data Science Institute,dsi@slu.edu,206,1,157,157,3.66
416a97a1-c144-4f95-95e7-6f95af347aa3,Career Fair 0315 • Product & Project Management,Career Fair,Product & Project Management,Join us for career fair on product & project management.,2025-09-25 14:00:00,2025-09-25 16:00:00,America/New_York,Hybrid,Chaifetz Arena,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,705,1,249,249,4.04
7b1cbec2-3778-4a38-b1a0-d03d4bac931c,Webinar 0316 • Consulting Case Prep,Webinar,Consulting Case Prep,Join us for webinar on consulting case prep.,2026-01-04 18:00:00,2026-01-04 21:00:00,America/New_York,In-person,Virtual Stage,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,305,1,260,167,4.21
7050e750-ada5-4e28-ae46-6287cc6eb047,Workshop 0317 • Resume & Interview Mastery,Workshop,Resume & Interview Mastery,Join us for workshop on resume & interview mastery.,2025-10-19 10:00:00,2025-10-19 13:00:00,America/New_York,In-person,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,56,1,56,56,4.71
29aa1a64-bb1d-4b97-b271-998e9b91f1d9,Meetup 0318 • Networking Night,Meetup,Networking Night,Join us for meetup on networking night.,2025-11-30 10:00:00,2025-11-30 12:00:00,America/New_York,Hybrid,Tech Innovation Lab,Austin,TX,USA,Data Science Institute,dsi@slu.edu,96,0,96,96,4.08
0f4e1fd6-c2b8-4dce-9b5d-b8e4ae4b5084,Guest Lecture 0319 • Employer Spotlight,Guest Lecture,Employer Spotlight,Join us for guest lecture on employer spotlight.,2025-05-05 18:00:00,2025-05-05 22:00:00,America/Chicago,In-person,Busch Student Center,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,209,1,185,185,4.5
4ca93daf-504d-4cf1-9a2f-cfed0dd94e3c,Career Fair 0320 • AI & Data Analytics Careers,Career Fair,AI & Data Analytics Careers,Join us for career fair on ai & data analytics careers.,2026-02-07 18:00:00,2026-02-07 21:00:00,America/Los_Angeles,In-person,Data Science Hub,Seattle,WA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,1170,1,170,170,4.7
6810fe40-fa61-443b-9343-31c0df1b3aee,Webinar 0321 • Cloud & DevOps Pathways,Webinar,Cloud & DevOps Pathways,Join us for webinar on cloud & devops pathways.,2026-02-03 18:00:00,2026-02-03 22:00:00,America/Los_Angeles,Hybrid,Career Services Hall,Chicago,IL,USA,School of Science & Engineering,sse-events@slu.edu,446,1,418,194,4.77
4429051c-82fa-4605-a223-bcf4da389778,Workshop 0322 • Cybersecurity Trends 2025,Workshop,Cybersecurity Trends 2025,Join us for workshop on cybersecurity trends 2025.,2026-02-25 10:00:00,2026-02-25 13:00:00,America/Los_Angeles,In-person,Busch Student Center,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,30,1,30,30,4.52
125ec44a-21a4-43c4-a555-9bcce0d390a4,Meetup 0323 • Product & Project Management,Meetup,Product & Project Management,Join us for meetup on product & project management.,2025-10-08 14:00:00,2025-10-08 17:00:00,America/New_York,Virtual,Virtual Stage,Online,,USA,School of Science & Engineering,sse-events@slu.edu,99,0,99,99,4.78
7f99b91d-43c9-409a-a0f2-1b18b347577f,Guest Lecture 0324 • Consulting Case Prep,Guest Lecture,Consulting Case Prep,Join us for guest lecture on consulting case prep.,2025-11-15 18:00:00,2025-11-15 21:00:00,America/Chicago,In-person,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,184,1,184,184,4.18
2aff1007-9865-443c-bb05-005504b2f9c4,Career Fair 0325 • Resume & Interview Mastery,Career Fair,Resume & Interview Mastery,Join us for career fair on resume & interview mastery.,2026-03-31 18:00:00,2026-03-31 19:00:00,America/New_York,Hybrid,Data Science Hub,Seattle,WA,USA,Career Services,careerservices@slu.edu,1122,0,180,180,
2e305e2a-5821-46f5-a15a-13363c0d876a,Webinar 0326 • Networking Night,Webinar,Networking Night,Join us for webinar on networking night.,2025-06-02 18:00:00,2025-06-02 19:00:00,America/Los_Angeles,Hybrid,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,404,1,404,108,3.63
8a92b6e8-7f36-4dd5-8611-ae8ecaf0fc47,Workshop 0327 • Employer Spotlight,Workshop,Employer Spotlight,Join us for workshop on employer spotlight.,2026-01-20 10:00:00,2026-01-20 11:00:00,America/Chicago,In-person,Chaifetz Arena,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,64,1,64,64,3.92
ab29158c-be25-446f-9dc6-307ea6d5d284,Meetup 0328 • AI & Data Analytics Careers,Meetup,AI & Data Analytics Careers,Join us for meetup on ai & data analytics careers.,2026-02-15 10:00:00,2026-02-15 11:00:00,America/Chicago,In-person,Chaifetz Arena,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,119,0,119,91,4.82
6ad93740-112e-406a-84f4-bdfa4cf776de,Guest Lecture 0329 • Cloud & DevOps Pathways,Guest Lecture,Cloud & DevOps Pathways,Join us for guest lecture on cloud & devops pathways.,2025-08-27 10:00:00,2025-08-27 14:00:00,America/Chicago,Virtual,Tech Innovation Lab,Austin,TX,USA,Alumni Office,alumni@slu.edu,181,1,181,181,3.8
608cebe8-1994-40f0-94af-02ab454862f0,Career Fair 0330 • Cybersecurity Trends 2025,Career Fair,Cybersecurity Trends 2025,Join us for career fair on cybersecurity trends 2025.,2026-04-02 18:00:00,2026-04-02 20:00:00,America/Chicago,Hybrid,Virtual Stage,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,708,1,289,272,4.89
b7b13a2c-13ed-4705-b195-49d98ce6b3ff,Webinar 0331 • Product & Project Management,Webinar,Product & Project Management,Join us for webinar on product & project management.,2025-12-30 18:00:00,2025-12-30 21:00:00,America/Chicago,In-person,Alumni Center,Boston,MA,USA,School of Science & Engineering,sse-events@slu.edu,247,1,247,247,4.17
0f9733f6-df50-4f18-83d0-bf771c83363c,Workshop 0332 • Consulting Case Prep,Workshop,Consulting Case Prep,Join us for workshop on consulting case prep.,2025-04-30 18:00:00,2025-04-30 20:00:00,America/Los_Angeles,Hybrid,Career Services Hall,Chicago,IL,USA,Alumni Office,alumni@slu.edu,102,1,102,102,4.97
479ab1b4-6546-4fcc-99d5-8b45c1898177,Meetup 0333 • Resume & Interview Mastery,Meetup,Resume & Interview Mastery,Join us for meetup on resume & interview mastery.,2026-04-06 10:00:00,2026-04-06 13:00:00,America/New_York,Virtual,Busch Student Center,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,189,1,189,92,4.87
8d0e69ec-7874-486f-892d-664a43110a3a,Guest Lecture 0334 • Networking Night,Guest Lecture,Networking Night,Join us for guest lecture on networking night.,2025-10-27 18:00:00,2025-10-27 22:00:00,America/New_York,Hybrid,Busch Student Center,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,221,1,221,175,4.14
e91d638e-f6d1-4948-b9e1-3f203eadc02a,Career Fair 0335 • Employer Spotlight,Career Fair,Employer Spotlight,Join us for career fair on employer spotlight.,2025-12-22 18:00:00,2025-12-22 19:00:00,America/New_York,Virtual,Data Science Hub,Seattle,WA,USA,Alumni Office,alumni@slu.edu,618,1,288,288,3.77
9e18c84a-3bc2-4d38-bee5-19a41c56af63,Webinar 0336 • AI & Data Analytics Careers,Webinar,AI & Data Analytics Careers,Join us for webinar on ai & data analytics careers.,2025-10-08 14:00:00,2025-10-08 17:00:00,America/New_York,In-person,Tech Innovation Lab,Austin,TX,USA,School of Science & Engineering,sse-events@slu.edu,516,1,162,162,3.87
82d61bf3-47a1-4ee1-9592-2a5fbce25ad3,Workshop 0337 • Cloud & DevOps Pathways,Workshop,Cloud & DevOps Pathways,Join us for workshop on cloud & devops pathways.,2025-10-19 10:00:00,2025-10-19 12:00:00,America/Chicago,Hybrid,Tech Innovation Lab,Austin,TX,USA,Cybersecurity Center,cybercenter@slu.edu,124,1,124,124,3.99
20246eba-a04a-4822-92ea-3f0f914f3d11,Meetup 0338 • Cybersecurity Trends 2025,Meetup,Cybersecurity Trends 2025,Join us for meetup on cybersecurity trends 2025.,2025-11-28 14:00:00,2025-11-28 18:00:00,America/Los_Angeles,Virtual,Chaifetz Arena,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,72,0,72,72,4.18
444df7e3-1ea8-4ca8-8e36-74172ea88519,Guest Lecture 0339 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for guest lecture on product & project management.,2026-02-21 10:00:00,2026-02-21 11:00:00,America/New_York,In-person,Chaifetz Arena,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,138,1,138,138,4.09
5f32bdad-9016-4462-8fd0-bd50fc83972a,Career Fair 0340 • Consulting Case Prep,Career Fair,Consulting Case Prep,Join us for career fair on consulting case prep.,2026-01-15 18:00:00,2026-01-15 22:00:00,America/Chicago,In-person,Chaifetz Arena,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,776,0,130,130,3.64
ef50322a-b34b-4676-a21b-dd740082df3d,Webinar 0341 • Resume & Interview Mastery,Webinar,Resume & Interview Mastery,Join us for webinar on resume & interview mastery.,2025-07-16 14:00:00,2025-07-16 17:00:00,America/Chicago,Virtual,Virtual Stage,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,582,1,327,242,
aaf105cd-d52d-4a4b-8f12-94c1cbfc6bf6,Workshop 0342 • Networking Night,Workshop,Networking Night,Join us for workshop on networking night.,2026-02-14 18:00:00,2026-02-14 20:00:00,America/Chicago,In-person,Busch Student Center,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,58,1,58,58,3.76
43d7808f-7137-4efc-b90c-dcbe1518c7b2,Meetup 0343 • Employer Spotlight,Meetup,Employer Spotlight,Join us for meetup on employer spotlight.,2025-11-25 18:00:00,2025-11-25 20:00:00,America/New_York,In-person,Alumni Center,Boston,MA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,130,0,130,130,4.51
c0a6efc1-d8ae-43bb-b764-126969d567c5,Guest Lecture 0344 • AI & Data Analytics Careers,Guest Lecture,AI & Data Analytics Careers,Join us for guest lecture on ai & data analytics careers.,2025-07-16 10:00:00,2025-07-16 14:00:00,America/Los_Angeles,Hybrid,Global Webinar Room,Online,,USA,Career Services,careerservices@slu.edu,136,1,136,80,4.68
28c598a8-2a2e-4aab-b30d-0e1b1347b7c9,Career Fair 0345 • Cloud & DevOps Pathways,Career Fair,Cloud & DevOps Pathways,Join us for career fair on cloud & devops pathways.,2026-02-10 18:00:00,2026-02-10 20:00:00,America/Los_Angeles,In-person,Alumni Center,Boston,MA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,616,0,394,109,3.6
d6a67ca0-a5f0-483a-a990-a03088efd1a2,Webinar 0346 • Cybersecurity Trends 2025,Webinar,Cybersecurity Trends 2025,Join us for webinar on cybersecurity trends 2025.,2025-09-21 10:00:00,2025-09-21 11:00:00,America/Los_Angeles,Hybrid,Alumni Center,Boston,MA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,301,1,301,301,4.97
75e48636-4081-457b-9e68-c504c2c49347,Workshop 0347 • Product & Project Management,Workshop,Product & Project Management,Join us for workshop on product & project management.,2026-04-12 18:00:00,2026-04-12 22:00:00,America/Los_Angeles,Virtual,Career Services Hall,Chicago,IL,USA,Cybersecurity Center,cybercenter@slu.edu,118,1,118,118,4.29
ce66c4b1-aa13-4354-940e-0acb8f792848,Meetup 0348 • Consulting Case Prep,Meetup,Consulting Case Prep,Join us for meetup on consulting case prep.,2026-03-08 14:00:00,2026-03-08 17:00:00,America/New_York,Hybrid,Career Services Hall,Chicago,IL,USA,Chaifetz School of Business,chaifetz-events@slu.edu,168,0,168,168,4.16
ff8de402-3891-445d-99d7-d1d839317099,Guest Lecture 0349 • Resume & Interview Mastery,Guest Lecture,Resume & Interview Mastery,Join us for guest lecture on resume & interview mastery.,2026-04-08 10:00:00,2026-04-08 12:00:00,America/Los_Angeles,Hybrid,Busch Student Center,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,137,1,137,137,4.41
9c5a817b-bdf7-4924-b96f-5e8b4921af92,Career Fair 0350 • Networking Night,Career Fair,Networking Night,Join us for career fair on networking night.,2025-05-01 18:00:00,2025-05-01 21:00:00,America/Los_Angeles,Virtual,Alumni Center,Boston,MA,USA,Cybersecurity Center,cybercenter@slu.edu,561,0,246,99,4.82
2caa941d-def6-40db-8f82-2f79d02aff6f,Webinar 0351 • Employer Spotlight,Webinar,Employer Spotlight,Join us for webinar on employer spotlight.,2025-12-29 10:00:00,2025-12-29 13:00:00,America/New_York,Virtual,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,583,1,583,80,4.41
29da0b02-9325-44bc-b91b-066476cec6ca,Workshop 0352 • AI & Data Analytics Careers,Workshop,AI & Data Analytics Careers,Join us for workshop on ai & data analytics careers.,2025-07-04 14:00:00,2025-07-04 18:00:00,America/Los_Angeles,Hybrid,Global Webinar Room,Online,,USA,Data Science Institute,dsi@slu.edu,115,1,115,115,
d5d5026a-8125-400b-8de7-5faf10189e07,Meetup 0353 • Cloud & DevOps Pathways,Meetup,Cloud & DevOps Pathways,Join us for meetup on cloud & devops pathways.,2025-08-19 14:00:00,2025-08-19 15:00:00,America/Chicago,Hybrid,Career Services Hall,Chicago,IL,USA,School of Science & Engineering,sse-events@slu.edu,129,0,129,129,4.16
a6b27a50-8953-4501-95e4-b7aa2b407dfa,Guest Lecture 0354 • Cybersecurity Trends 2025,Guest Lecture,Cybersecurity Trends 2025,Join us for guest lecture on cybersecurity trends 2025.,2026-01-15 14:00:00,2026-01-15 15:00:00,America/New_York,Hybrid,Chaifetz Arena,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,82,1,82,82,3.56
fb55f9c6-70d2-456f-9138-f6a05b381a7d,Career Fair 0355 • Product & Project Management,Career Fair,Product & Project Management,Join us for career fair on product & project management.,2025-08-25 18:00:00,2025-08-25 21:00:00,America/Los_Angeles,Virtual,Global Webinar Room,Online,,USA,School of Science & Engineering,sse-events@slu.edu,1136,0,631,90,4.69
45dd9536-90a0-42ca-9543-123217352717,Webinar 0356 • Consulting Case Prep,Webinar,Consulting Case Prep,Join us for webinar on consulting case prep.,2025-05-12 14:00:00,2025-05-12 15:00:00,America/New_York,In-person,Busch Student Center,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,289,1,271,271,4.69
2c00aae5-632d-428a-8d6d-06a9fbf8b2d0,Workshop 0357 • Resume & Interview Mastery,Workshop,Resume & Interview Mastery,Join us for workshop on resume & interview mastery.,2026-01-02 10:00:00,2026-01-02 12:00:00,America/Chicago,In-person,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,124,1,124,124,4.07
405a3624-62e6-4486-8893-1da4428f4fc5,Meetup 0358 • Networking Night,Meetup,Networking Night,Join us for meetup on networking night.,2026-01-02 18:00:00,2026-01-02 19:00:00,America/Los_Angeles,Hybrid,Global Webinar Room,Online,,USA,Alumni Office,alumni@slu.edu,69,1,69,69,4.71
542cf4fe-b12e-4aa4-bbfe-87203696540c,Guest Lecture 0359 • Employer Spotlight,Guest Lecture,Employer Spotlight,Join us for guest lecture on employer spotlight.,2025-05-03 18:00:00,2025-05-03 22:00:00,America/Los_Angeles,Hybrid,Alumni Center,Boston,MA,USA,Cybersecurity Center,cybercenter@slu.edu,106,1,106,106,4.63
90f86528-5f60-4e5a-a186-4c22a2496833,Career Fair 0360 • AI & Data Analytics Careers,Career Fair,AI & Data Analytics Careers,Join us for career fair on ai & data analytics careers.,2026-01-29 18:00:00,2026-01-29 19:00:00,America/Los_Angeles,In-person,Data Science Hub,Seattle,WA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,1076,0,115,115,
